"date","county","state","fips","cases","deaths","population","Sq.Ki.","Sq.Mi.","density","infection_per_10000"
"2020-04-22","Crawford","Missouri","29055",5,0,23920,"1923.3","742.6",32.2111500134662,2.0903010033444818
"2020-04-22","Sumter","South Carolina","45085",206,6,106721,"1723.5","665.5",160.36213373403456,19.30266770363846
"2020-04-22","Wythe","Virginia","51197",10,1,28684,"1199.8","463.3",61.91236779624433,3.4862641193696833
"2020-04-22","Lincoln","Louisiana","22061",58,2,46742,"1220.9","471.4",99.15570640644889,12.408540498908904
"2020-04-22","Josephine","Oregon","41033",19,1,87487,"4246.4","1639.5",53.36200060994206,2.171751231611554
"2020-04-22","Henry","Tennessee","47079",11,0,32345,"1454.9","561.8",57.57386970452119,3.4008347503478125
"2020-04-22","Yamhill","Oregon","41071",35,6,107100,"1853.4","715.6",149.66461710452765,3.2679738562091503
"2020-04-22","Essex","Virginia","51057",2,0,10953,"667.7","257.8",42.48642358417378,1.8259837487446362
"2020-04-22","Claiborne","Tennessee","47025",5,0,31959,"1124.8","434.3",73.58738199401336,1.5645045214180668
"2020-04-22","Baker","Florida","12003",17,3,29210,"1515.8","585.2",49.91455912508544,5.819924683327628
"2020-04-22","Glades","Florida","12043",5,1,13811,"2003.4","773.5",17.855203619909503,3.6203026573021506
"2020-04-22","Redwood","Minnesota","27127",1,0,15170,"2278.9","879.9",17.240595522218435,0.6591957811470006
"2020-04-22","Jefferson Davis","Mississippi","28065",12,1,11128,"1057.9","408.4",27.24779627815867,10.783608914450037
"2020-04-22","Bledsoe","Tennessee","47007",162,0,15064,"1052.4","406.3",37.07605217819345,107.54115772703133
"2020-04-22","Marion","Florida","12083",130,3,365579,"4089.6","1579",231.5256491450285,3.5560029432762823
"2020-04-22","Scott","Minnesota","27139",28,1,149013,"924.1","356.8",417.637331838565,1.879030688597639
"2020-04-22","Manatee","Florida","12081",445,34,403253,"1919.7","741.2",544.0542363734485,11.035255782350038
"2020-04-22","Greenwood","Kansas","20073",2,0,5982,"2952.1","1139.8",5.248289173539217,3.3433634236041456
"2020-04-22","St. Mary's","Maryland","24037",112,3,113510,"935.7","361.3",314.1710489897592,9.866972072945115
"2020-04-22","Ramsey","North Dakota","38071",3,0,11519,"3072.3","1186.2",9.710841342100826,2.6043927424255577
"2020-04-22","Moore","Texas","48341",162,2,20940,"2330.3","899.7",23.274424808269423,77.36389684813754
"2020-04-22","Blaine","Idaho","16013",477,5,23021,"6850.3","2644.9",8.703920753147568,207.20211980365752
"2020-04-22","Carver","Minnesota","27019",15,0,105089,"924.9","357.1",294.284514141697,1.427361569717097
"2020-04-22","Ralls","Missouri","29173",1,0,10309,"1220","471",21.887473460721868,0.9700261907071491
"2020-04-22","Fountain","Indiana","18045",8,2,16346,"1024.9","395.7",41.30907252969421,4.894163709776092
"2020-04-22","Moore","North Carolina","37125",67,2,100880,"1809.8","698.8",144.361763022324,6.6415543219666935
"2020-04-22","Kittitas","Washington","53037",14,0,47935,"5948.3","2296.7",20.871250054425918,2.9206216751851466
"2020-04-22","Chittenden","Vermont","50007",393,25,163774,"1395.9","539",303.847866419295,23.996482958222916
"2020-04-22","Clay","Minnesota","27027",79,3,64222,"2707.3","1045.3",61.43882139098824,12.301080626576562
"2020-04-22","Lincoln","New Mexico","35027",2,0,19572,"12513.4","4831.4",4.050999710228919,1.0218679746576742
"2020-04-22","Jefferson","Mississippi","28063",5,0,6990,"1345.3","519.4",13.45783596457451,7.15307582260372
"2020-04-22","Dakota","Minnesota","27037",130,6,429021,"1475.6","569.7",753.0647709320695,3.03015470105193
"2020-04-22","Oneida","New York","36065",301,8,228671,"3141","1212.8",188.54798812664907,13.163015861215458
"2020-04-22","Addison","Vermont","50001",61,2,36777,"1994.4","770",47.762337662337664,16.58645348995296
"2020-04-22","Jasper","Georgia","13159",18,0,14219,"959.5","370.5",38.3778677462888,12.659118081440326
"2020-04-22","Ector","Texas","48135",62,4,166223,"2333.9","901.1",184.46676284541115,3.729929071187501
"2020-04-22","La Paz","Arizona","04012",6,1,21108,"11653.9","4499.6",4.691083651880167,2.8425241614553722
"2020-04-22","Mahoning","Ohio","39099",635,56,228683,"1075.5","415.3",550.6453166385745,27.767695893442013
"2020-04-22","Grant","Oregon","41023",1,0,7199,"11729.6","4528.8",1.5896043101925454,1.3890818169190164
"2020-04-22","Perry","Alabama","01105",9,0,8923,"1863.6","719.5",12.401667824878388,10.086293847360754
"2020-04-22","Knox","Illinois","17095",16,0,49699,"1855.3","716.3",69.38294010889292,3.2193806716432927
"2020-04-22","Pulaski","Missouri","29169",30,1,52607,"1416.9","547.1",96.15609577773715,5.702663143688103
"2020-04-22","Hendricks","Indiana","18063",518,20,170311,"1057.8","408.4",417.02007835455436,30.414946773843145
"2020-04-22","Glacier","Montana","30035",4,0,13753,"7756.4","2994.7",4.592446655758507,2.9084563367992438
"2020-04-22","Clarendon","South Carolina","45027",138,9,33745,"1572.8","607.2",55.57476943346508,40.89494739961476
"2020-04-22","Jefferson","Missouri","29099",238,3,225081,"1701.2","656.8",342.6933617539586,10.57397114816444
"2020-04-22","Pickens","Alabama","01107",44,1,19930,"2283","881.5",22.6091888825865,22.07727044656297
"2020-04-22","Nobles","Minnesota","27105",126,1,21629,"1853","715.5",30.22921034241789,58.255120440149796
"2020-04-22","Wyoming","West Virginia","54109",1,0,20394,"1297.3","500.9",40.71471351567179,0.49034029616553887
"2020-04-22","Muscogee","Georgia","13215",244,4,195769,"560.2","216.3",905.0809061488673,12.463668915916207
"2020-04-22","Jefferson Davis","Louisiana","22053",57,5,31368,"1689.6","652.4",48.08093194359289,18.171384850803367
"2020-04-22","Jefferson","Alabama","01073",744,31,658573,"2881.8","1112.7",591.8693268625865,11.297153087053372
"2020-04-22","Clarke","Alabama","01025",25,1,23622,"3207.7","1238.5",19.073072264836497,10.583354500042333
"2020-04-22","Marion","Mississippi","28091",48,2,24573,"1404.8","542.4",45.304203539823014,19.53363447686485
"2020-04-22","Allendale","South Carolina","45005",6,0,8688,"1057.3","408.2",21.283684468397844,6.906077348066298
"2020-04-22","Itasca","Minnesota","27061",2,0,45130,"6903.1","2665.3",16.932427869283007,0.4431641923332595
"2020-04-22","Marshall","Indiana","18099",26,1,46258,"1150.7","444.3",104.11433715957686,5.62064940118466
"2020-04-22","Auglaize","Ohio","39011",28,3,45656,"1039.3","401.3",113.77024669823075,6.132819344664447
"2020-04-22","Mower","Minnesota","27099",27,0,40062,"1842.9","711.5",56.30639494026704,6.739553691777744
"2020-04-22","Harrison","Kentucky","21097",17,0,18886,"802.2","309.7",60.98159509202454,9.001376681139469
"2020-04-22","Rolette","North Dakota","38079",1,0,14176,"2337.6","902.5",15.707479224376732,0.7054176072234764
"2020-04-22","Bowie","Texas","48037",88,6,93245,"2299.8","887.9",105.01745692082442,9.437503351386134
"2020-04-22","Amelia","Virginia","51007",15,1,13145,"924.2","356.8",36.84136771300448,11.411182959300113
"2020-04-22","Dallam","Texas","48111",3,0,7287,"3897.4","1504.8",4.842503987240829,4.116920543433512
"2020-04-22","Milam","Texas","48331",12,0,24823,"2633.5","1016.8",24.412863886703384,4.834226322362325
"2020-04-22","Aurora","South Dakota","46003",1,0,2751,"1834.3","708.2",3.88449590511155,3.635041802980734
"2020-04-22","Bay","Michigan","26017",93,2,103126,"1150.6","444.3",232.1089354040063,9.018094369993987
"2020-04-22","Phelps","Missouri","29161",1,0,44573,"1742.8","672.9",66.24015455491158,0.22435106454580128
"2020-04-22","Medina","Texas","48325",17,2,51584,"3439.2","1327.9",38.846298667068304,3.2955955334987594
"2020-04-22","Park","Montana","30067",7,0,16606,"6879.5","2656.2",6.251788268955651,4.215343851619896
"2020-04-22","Torrance","New Mexico","35057",13,0,15461,"8663.8","3345.1",4.621984395085349,8.408253023737146
"2020-04-22","Stutsman","North Dakota","38093",3,0,20704,"5753.7","2221.5",9.319828944406932,1.4489953632148378
"2020-04-22","Pottawatomie","Kansas","20149",6,0,24383,"2186.7","844.3",28.879545185360655,2.4607308370586063
"2020-04-22","Queen Anne's","Maryland","24035",31,2,50381,"964.1","372.2",135.36002149382054,6.153113276830551
"2020-04-22","Door","Wisconsin","55029",9,1,27668,"1250.3","482.7",57.31924590843174,3.252855284082695
"2020-04-22","Brooke","West Virginia","54009",3,0,21939,"230.1","88.9",246.78290213723284,1.3674278681799534
"2020-04-22","Wilkinson","Mississippi","28157",66,6,8630,"1752.8","676.8",12.751182033096928,76.47740440324449
"2020-04-22","Garvin","Oklahoma","40049",12,0,27711,"2095.7","809.2",34.244933267424614,4.330410306376529
"2020-04-22","Franklin","Texas","48159",1,0,10725,"739.9","285.7",37.539376968848444,0.9324009324009324
"2020-04-22","Carroll","Indiana","18015",7,1,20257,"964.2","372.3",54.41042170292774,3.455595596583897
"2020-04-22","Lincoln","Tennessee","47103",11,0,34366,"1477.1","570.3",60.259512537261095,3.2008380375952976
"2020-04-22","Mille Lacs","Minnesota","27095",1,1,26277,"1487.9","574.5",45.73890339425587,0.38056094683563574
"2020-04-22","Choctaw","Mississippi","28019",13,1,8210,"1085.5","419.1",19.589596754951085,15.834348355663824
"2020-04-22","Bedford","Pennsylvania","42009",16,1,47888,"2627.8","1014.6",47.19889611669623,3.341129301703976
"2020-04-22","Christian","Missouri","29043",18,0,88595,"1458.7","563.2",157.3064630681818,2.031717365539816
"2020-04-22","Newton","Indiana","18111",38,4,13984,"1040.9","401.9",34.79472505598408,27.17391304347826
"2020-04-22","Charlevoix","Michigan","26029",12,1,26143,"1079.6","416.9",62.70808347325498,4.590138851700264
"2020-04-22","Owen","Indiana","18119",22,1,20799,"997.7","385.2",53.99532710280374,10.577431607288812
"2020-04-22","Bowman","North Dakota","38011",1,0,3024,"3009.8","1162.1",2.602185698304793,3.306878306878307
"2020-04-22","Malheur","Oregon","41045",5,0,30571,"25609.3","9887.7",3.091821151531701,1.6355369467796277
"2020-04-22","Fayette","Kentucky","21067",223,8,323152,"736.9","284.5",1135.859402460457,6.900777343169778
"2020-04-22","Grant","Louisiana","22043",12,0,22389,"1670.9","645.1",34.70624709347388,5.359774889454643
"2020-04-22","Abbeville","South Carolina","45001",22,0,24527,"1315.8","508",48.281496062992126,8.969706853671465
"2020-04-22","Radford city","Virginia","51750",2,0,18249,"25.4","9.8",1862.142857142857,1.0959504630390706
"2020-04-22","Whatcom","Washington","53073",280,27,229247,"5490.9","2120.1",108.13027687373237,12.213900290952553
"2020-04-22","Gilchrist","Florida","12041",4,0,18582,"903.6","348.9",53.25881341358556,2.152620815843289
"2020-04-22","Erie","New York","36029",2233,174,918702,"2705.7","1044.7",879.3931272135541,24.30603177091157
"2020-04-22","Wagoner","Oklahoma","40145",112,12,81289,"1458.3","563.1",144.35979399751375,13.778001943682417
"2020-04-22","Fayette","Pennsylvania","42051",70,3,129274,"2046.4","790.1",163.61726363751424,5.414855268654176
"2020-04-22","Houston","Alabama","01069",75,3,105882,"1503.3","580.4",182.42935906271538,7.083356944523149
"2020-04-22","Custer","Colorado","08027",2,0,5068,"1913.8","738.9",6.8588442279063475,3.946329913180742
"2020-04-22","Scott","Mississippi","28123",163,0,28124,"1577.7","609.1",46.1730421934001,57.95761627080074
"2020-04-22","McNairy","Tennessee","47109",10,0,25694,"1450.6","560.1",45.873951080164254,3.8919592122674556
"2020-04-22","Bourbon","Kansas","20011",7,1,14534,"1650.2","637.1",22.812745251922774,4.816292830604101
"2020-04-22","Steuben","Indiana","18151",18,1,34594,"799.6","308.7",112.06349206349206,5.20321443024802
"2020-04-22","Marquette","Michigan","26103",35,6,66699,"4717.2","1821.3",36.62164388074452,5.247454984332599
"2020-04-22","Wayne","Georgia","13305",10,0,29927,"1669.9","644.7",46.420040328835114,3.341464229625422
"2020-04-22","Robertson","Tennessee","47147",123,0,71813,"1234.2","476.5",150.7093389296957,17.127818083076882
"2020-04-22","Lawrence","South Dakota","46081",9,0,25844,"2072.2","800.1",32.30096237970254,3.482433059897849
"2020-04-22","Escambia","Alabama","01053",18,1,36633,"2454","947.5",38.662796833773086,4.913602489558595
"2020-04-22","Platte","Missouri","29165",27,0,104418,"1088.8","420.4",248.37773549000954,2.5857610756766074
"2020-04-22","Cocke","Tennessee","47029",13,0,36004,"1125.2","434.4",82.88213627992634,3.6107099211198754
"2020-04-22","Anderson","Kentucky","21005",7,1,22747,"525","202.7",112.22002960039468,3.077328878533433
"2020-04-22","Manitowoc","Wisconsin","55071",7,0,78981,"1532.1","591.6",133.50405679513185,0.8862891075068687
"2020-04-22","Augusta","Virginia","51015",28,0,75558,"2516.7","971.7",77.7585674590923,3.705762460626274
"2020-04-22","Irwin","Georgia","13155",15,1,9416,"924.2","356.8",26.390134529147982,15.930331350892098
"2020-04-22","Holt","Missouri","29087",1,0,4403,"1196.3","461.9",9.532366313054775,2.271178741766977
"2020-04-22","Middlesex","Massachusetts","25017",10094,494,1611699,"2133","823.5",1957.1329690346083,62.6295604824474
"2020-04-22","Quitman","Mississippi","28119",13,0,6792,"1048.6","404.9",16.7745122252408,19.140164899882215
"2020-04-22","Vernon","Louisiana","22115",14,1,47429,"3440.8","1328.5",35.70116672939405,2.951780556199793
"2020-04-22","Herkimer","New York","36043",53,1,61319,"3656.7","1411.8",43.433205836520756,8.643324255124838
"2020-04-22","Cherokee","Texas","48073",8,1,52646,"2725.5","1052.3",50.0294592796731,1.519583634084261
"2020-04-22","Clay","Illinois","17025",2,0,13184,"1215.4","469.3",28.092904325591306,1.516990291262136
"2020-04-22","Wilkes","North Carolina","37193",5,1,68412,"1961.2","757.2",90.34865293185419,0.7308659299538093
"2020-04-22","Webster","Iowa","19187",2,0,35904,"1852.6","715.3",50.19432405983504,0.5570409982174688
"2020-04-22","Vermilion","Louisiana","22113",33,1,59511,"3040.3","1173.9",50.69511883465371,5.54519332560367
"2020-04-22","Richland","North Dakota","38077",6,0,16177,"3721.6","1436.9",11.258264319020112,3.7089695246337393
"2020-04-22","Goliad","Texas","48175",6,0,7658,"2210.8","853.6",8.971415182755388,7.834943849569078
"2020-04-22","Hancock","Kentucky","21091",6,0,8722,"489","188.8",46.19703389830508,6.87915615684476
"2020-04-22","Moffat","Colorado","08081",6,0,13283,"12283.1","4742.5",2.8008434370057986,4.517051870812317
"2020-04-22","Van Wert","Ohio","39161",3,0,28275,"1062.2","410.1",68.94659839063642,1.0610079575596818
"2020-04-22","Gates","North Carolina","37073",4,0,11562,"882.2","340.6",33.9459776864357,3.459609064175748
"2020-04-22","Bernalillo","New Mexico","35001",600,29,679121,"3020.4","1166.2",582.3366489452924,8.834949883746784
"2020-04-22","Kendall","Texas","48259",14,0,47431,"1715.9","662.5",71.59396226415095,2.951656089899011
"2020-04-22","Kossuth","Iowa","19109",1,0,14813,"2520.3","973.1",15.222484842256705,0.6750826976304597
"2020-04-22","Sherman","Oregon","41055",1,0,1780,"2132.3","823.3",2.1620308514514757,5.617977528089888
"2020-04-22","Latimer","Oklahoma","40077",4,1,10073,"1870.5","722.2",13.947659927997783,3.9710116152089743
"2020-04-22","Essex","New York","36031",28,0,36885,"4654.1","1797",20.525876460767947,7.591161718855903
"2020-04-22","Pike","Pennsylvania","42103",317,12,55809,"1416.9","547.1",102.00877353317492,56.800874410937304
"2020-04-22","DeKalb","Tennessee","47041",10,0,20490,"788.9","304.6",67.26854891661195,4.880429477794046
"2020-04-22","Ohio","West Virginia","54069",23,1,41411,"275","106.2",389.93408662900185,5.554079833860569
"2020-04-22","Fulton","New York","36035",28,0,53383,"1285.1","496.2",107.58363563079403,5.245115486203473
"2020-04-22","Oscoda","Michigan","26135",4,0,8241,"1463.4","565",14.585840707964602,4.853779881082393
"2020-04-22","Dunklin","Missouri","29069",19,2,29131,"1413.2","545.6",53.39259530791789,6.522261508358793
"2020-04-22","Prince Edward","Virginia","51147",19,2,22802,"913.8","352.8",64.63151927437642,8.332602403297956
"2020-04-22","Tishomingo","Mississippi","28141",5,0,19383,"1098.6","424.2",45.693069306930695,2.5795800443687766
"2020-04-22","Johnson","Georgia","13167",37,1,9643,"788.5","304.4",31.678712220762158,38.36980192886031
"2020-04-22","Merced","California","06047",94,3,277680,"4995.8","1928.9",143.95769609622064,3.3851915874387783
"2020-04-22","Alcorn","Mississippi","28003",7,0,36953,"1035.9","400",92.3825,1.8942981625307824
"2020-04-22","Leavenworth","Kansas","20103",150,3,81758,"1200","463.3",176.46881070580616,18.34682844492282
"2020-04-22","Humboldt","Iowa","19091",2,0,9558,"1125.2","434.4",22.002762430939228,2.092487968194183
"2020-04-22","Erath","Texas","48143",12,1,42698,"2813.8","1086.4",39.30228276877761,2.8104360859993442
"2020-04-22","Jack","Texas","48237",4,0,8935,"2376.2","917.4",9.73948114235884,4.476776720761052
"2020-04-22","Stewart","Tennessee","47161",6,0,13715,"1185.4","457.7",29.96504260432598,4.374772147283996
"2020-04-22","O'Brien","Iowa","19141",3,0,13753,"1484.4","573.1",23.99755714534985,2.181342252599433
"2020-04-22","Stanly","North Carolina","37167",22,4,62806,"1023.3","395.1",158.96228802834725,3.5028500461739323
"2020-04-22","Lincoln","Mississippi","28085",121,7,34153,"1517.1","585.8",58.30146807784227,35.42880566860891
"2020-04-22","Barbour","Alabama","01005",29,0,24686,"2292.1","885",27.89378531073446,11.747549218180344
"2020-04-22","Lincoln","Missouri","29113",37,1,59013,"1633","630.5",93.59714512291832,6.2698049582295425
"2020-04-22","Dawson","Nebraska","31047",197,0,23595,"2623.5","1012.9",23.294500937901077,83.49226531044712
"2020-04-22","Jackson","Michigan","26075",289,12,158510,"1830.2","706.6",224.32776677045004,18.232288183710807
"2020-04-22","Cheyenne","Nebraska","31033",5,0,8910,"3098.8","1196.4",7.447342026078234,5.611672278338945
"2020-04-22","Travis","Texas","48453",1263,28,1273954,"2562.6","989.4",1287.6025874267234,9.91401573369211
"2020-04-22","Harris","Texas","48201",5211,80,4713325,"4478.1","1729",2726.041064198959,11.055889419889356
"2020-04-22","Kingfisher","Oklahoma","40073",6,0,15765,"2338.9","903.1",17.45653858930351,3.8058991436726926
"2020-04-22","Fulton","Kentucky","21075",1,0,5969,"541.2","209",28.559808612440193,1.6753224995811693
"2020-04-22","Attala","Mississippi","28007",51,0,18174,"1904.1","735.2",24.71980413492927,28.06206668867613
"2020-04-22","Campbell","Virginia","51031",10,0,54885,"1306.7","504.5",108.79088206144698,1.8219914366402479
"2020-04-22","Oceana","Michigan","26127",4,1,26467,"1399.9","540.5",48.96762257169288,1.5113159783881815
"2020-04-22","Lancaster","Virginia","51103",1,0,10603,"344.9","133.2",79.60210210210211,0.943129303027445
"2020-04-22","Cowlitz","Washington","53015",35,0,110593,"2949.3","1138.7",97.1221568455256,3.164757263117919
"2020-04-22","Hamilton","Nebraska","31081",27,3,9324,"1408.1","543.7",17.14916314143829,28.957528957528957
"2020-04-22","Honolulu","Hawaii","15003",388,7,974563,"1554.5","600.2",1623.7304231922692,3.9812716058376934
"2020-04-22","Gray","Texas","48179",22,0,21886,"2404.4","928.3",23.576430033394377,10.052088092844741
"2020-04-22","Bleckley","Georgia","13023",5,0,12873,"563.1","217.4",59.21343146274149,3.884098500737979
"2020-04-22","Prowers","Colorado","08099",1,0,12172,"4248.9","1640.5",7.419689119170984,0.821557673348669
"2020-04-22","Bristol city","Virginia","51520",1,0,16762,"30","11.6",1445.0,0.5965875193890944
"2020-04-22","Randolph","Alabama","01111",60,4,22722,"1505","581.1",39.101703665462054,26.406126221283337
"2020-04-22","Monroe","Indiana","18105",118,5,148431,"1021.4","394.4",376.34634888438137,7.949821802723151
"2020-04-22","Harnett","North Carolina","37085",66,5,135976,"1541.2","595",228.5310924369748,4.853797729011002
"2020-04-22","Linn","Oregon","41043",63,6,129749,"5934.8","2291.4",56.62433446801082,4.85552875166668
"2020-04-22","Warren","Missouri","29219",20,0,35649,"1118.1","431.7",82.57817929117442,5.610255547140172
"2020-04-22","Hillsborough","New Hampshire","33011",681,27,417025,"2270.1","876.5",475.7843696520251,16.329956237635635
"2020-04-22","Kane","Utah","49025",3,0,7886,"10339.7","3992.2",1.9753519362757377,3.80420999239158
"2020-04-22","Goodhue","Minnesota","27049",19,0,46340,"1964.7","758.6",61.086211442130235,4.100129477772982
"2020-04-22","Spotsylvania","Virginia","51177",79,2,136215,"1038.3","400.9",339.7730107258668,5.799654957236721
"2020-04-22","Skagit","Washington","53057",271,9,129205,"4494.4","1735.3",74.45686624791102,20.974420494562903
"2020-04-22","Whitfield","Georgia","13313",53,4,104628,"751.1","290",360.78620689655173,5.065565622968995
"2020-04-22","Island","Washington","53029",168,9,85141,"540.3","208.6",408.1543624161074,19.73197401956754
"2020-04-22","Virginia Beach city","Virginia","51810",313,8,449974,"643.2","248.3",1812.2190898107128,6.95595745531964
"2020-04-22","Coffee","Georgia","13069",84,4,43273,"1551.7","599.1",72.23001168419296,19.41164236359855
"2020-04-22","York","Nebraska","31185",7,0,13679,"1491","575.7",23.760639221816916,5.117333138387309
"2020-04-22","Titus","Texas","48449",12,0,32750,"1063.4","410.6",79.76132489040428,3.66412213740458
"2020-04-22","Winona","Minnesota","27169",61,10,50484,"1622.2","626.3",80.60673798499123,12.083036209492116
"2020-04-22","Quay","New Mexico","35037",3,1,8253,"7446.6","2875.1",2.8705088518660222,3.635041802980734
"2020-04-22","Casey","Kentucky","21045",1,0,16159,"1154.2","445.6",36.26346499102334,0.6188501763723002
"2020-04-22","Cheshire","New Hampshire","33005",33,2,76085,"1832.4","707.5",107.54063604240282,4.337254386541368
"2020-04-22","Campbell","Tennessee","47013",14,1,39842,"1243.4","480.1",82.98687773380546,3.5138798253099743
"2020-04-22","Rice","Minnesota","27131",7,1,66972,"1288.7","497.6",134.59003215434083,1.0452129248043958
"2020-04-22","Suwannee","Florida","12121",104,9,44417,"1781.1","687.7",64.58775628907954,23.41445842807934
"2020-04-22","Aiken","South Carolina","45003",82,4,170872,"2779.3","1073.1",159.23213120864784,4.798913806826162
"2020-04-22","Lee","Alabama","01081",331,21,164542,"1576.8","608.8",270.272667542707,20.116444433640044
"2020-04-22","Curry","Oregon","41015",4,0,22925,"4215","1627.4",14.086887059112694,1.7448200654307524
"2020-04-22","Taos","New Mexico","35055",16,0,32723,"5706.6","2203.3",14.851813189306947,4.889527243834611
"2020-04-22","Gregg","Texas","48183",53,0,123945,"709.8","274.1",452.1889821233126,4.276090201298963
"2020-04-22","Ward","North Dakota","38101",21,1,67641,"5213.6","2013",33.602086438152014,3.104625892579944
"2020-04-22","Cook","Georgia","13075",15,1,17270,"593.4","229.1",75.3819292885203,8.685581933989578
"2020-04-22","Carroll","Mississippi","28015",15,1,9947,"1625.9","627.8",15.844217903791018,15.079923595053785
"2020-04-22","Ste. Genevieve","Missouri","29186",7,1,17894,"1301.3","502.4",35.61703821656051,3.9119257851793896
"2020-04-22","Schoharie","New York","36095",20,0,30999,"1610.6","621.8",49.85365069154069,6.451821026484725
"2020-04-22","Sioux","Iowa","19167",7,0,34855,"1989","767.9",45.39002474280505,2.0083201836178453
"2020-04-22","Shelby","Alabama","01117",278,7,217702,"2058.8","794.9",273.87344320040256,12.769749474051686
"2020-04-22","Garfield","Oklahoma","40047",11,1,61056,"2741.5","1058.5",57.68162494095418,1.8016247379454926
"2020-04-22","Manassas city","Virginia","51683",117,0,41085,"25.9","10",4108.5,28.477546549835708
"2020-04-22","Salem","New Jersey","34033",134,6,62385,"875","337.8",184.6802841918295,21.47952232107077
"2020-04-22","Carbon","Wyoming","56007",4,0,14800,"20452.1","7896.6",1.8742243497201325,2.7027027027027026
"2020-04-22","Franklin","Mississippi","28037",16,0,7713,"1462.4","564.6",13.660998937300743,20.744198107091922
"2020-04-22","Fayette","Illinois","17051",15,1,21336,"1855.8","716.5",29.778087927424984,7.03037120359955
"2020-04-22","Montgomery","Alabama","01101",253,3,226486,"2045.8","789.9",286.7274338523864,11.170668385683884
"2020-04-22","Perry","Missouri","29157",38,0,19136,"1229.5","474.7",40.31177585843691,19.857859531772576
"2020-04-22","Cass","Missouri","29037",55,6,105780,"1810.7","699.1",151.30882563295665,5.199470599357157
"2020-04-22","Union","Louisiana","22111",85,5,22108,"2273.2","877.7",25.188561011735217,38.447620770761716
"2020-04-22","Lake","Michigan","26085",2,0,11853,"1470","567.6",20.882663847780126,1.687336539272758
"2020-04-22","Hardee","Florida","12049",4,0,26937,"1650.8","637.4",42.260746783809225,1.4849463563128782
"2020-04-22","Alpena","Michigan","26007",38,1,28405,"1487.1","574.2",49.46882619296412,13.377926421404682
"2020-04-22","Marion","Kentucky","21155",13,0,19273,"897.9","346.7",55.58984713008365,6.745187568100452
"2020-04-22","Jones","Iowa","19105",17,0,20681,"1490.2","575.4",35.94195342370525,8.220105410763503
"2020-04-22","Custer","Nebraska","31041",20,2,10777,"6671.4","2575.8",4.183942852705955,18.558040270947387
"2020-04-22","Perry","Ohio","39127",11,0,36134,"1062","410",88.13170731707316,3.044224276304865
"2020-04-22","Franklin","Massachusetts","25011",196,30,70180,"1818.6","702.1",99.95727104401082,27.92818466799658
"2020-04-22","Furnas","Nebraska","31065",2,0,4676,"1859.9","718.1",6.511627906976744,4.277159965782721
"2020-04-22","Aitkin","Minnesota","27001",1,0,15886,"4712.2","1819.4",8.731449928547873,0.6294850812035755
"2020-04-22","Sevier","Tennessee","47155",33,1,98250,"1534.1","592.3",165.87877764646296,3.3587786259541983
"2020-04-22","Shelby","Iowa","19165",9,0,11454,"1530.5","590.9",19.38399052293112,7.85751702462022
"2020-04-22","Williams","Ohio","39171",16,1,36692,"1092.4","421.8",86.98909435751541,4.360623569170391
"2020-04-22","San Miguel","Colorado","08113",17,0,8179,"3332.1","1286.5",6.357559269335406,20.78493703386722
"2020-04-22","Allegany","Maryland","24001",58,3,70416,"1101.6","425.3",165.56783446978602,8.236764371733697
"2020-04-22","Washburn","Wisconsin","55129",1,0,15720,"2097.2","809.7",19.414597999258984,0.6361323155216285
"2020-04-22","Lackawanna","Pennsylvania","42069",682,57,209674,"1188.3","458.8",457.00523103748907,32.526684281312896
"2020-04-22","Salem city","Virginia","51775",8,0,25301,"37.7","14.6",1732.9452054794522,3.1619303584838545
"2020-04-22","Polk","Wisconsin","55095",4,0,43783,"2375.9","917.3",47.73029543224681,0.9135966014206427
"2020-04-22","Lamar","Alabama","01075",8,0,13805,"1566.7","604.9",22.821954041990413,5.795001810938066
"2020-04-22","Worcester","Maryland","24047",34,0,52276,"1225.7","473.2",110.4733727810651,6.503940622847961
"2020-04-22","Greenup","Kentucky","21089",10,0,35098,"896.7","346.2",101.38070479491624,2.849165194597983
"2020-04-22","Seminole","Florida","12117",332,6,471826,"798.3","308.2",1530.908500973394,7.036492266216784
"2020-04-22","Spink","South Dakota","46115",3,0,6376,"3895.3","1504",4.23936170212766,4.705144291091593
"2020-04-22","Morehouse","Louisiana","22067",41,4,24874,"2057.3","794.3",31.315623819715473,16.48307469647021
"2020-04-22","Hemphill","Texas","48211",1,0,3819,"2356.2","909.7",4.1980872815213806,2.6184865147944487
"2020-04-22","Logan","Oklahoma","40083",10,0,48011,"1928.6","744.6",64.47891485361268,2.0828560121638793
"2020-04-22","Neshoba","Mississippi","28099",91,2,29118,"1476.4","570",51.084210526315786,31.252146438629026
"2020-04-22","Jim Wells","Texas","48249",2,0,40482,"2239.4","864.7",46.8162368451486,0.4940467368213033
"2020-04-22","Marshall","Iowa","19127",239,0,39369,"1482.4","572.4",68.77882599580713,60.70766338997689
"2020-04-22","Polk","Florida","12105",361,15,724777,"4856.1","1874.9",386.5683503120166,4.980842383243398
"2020-04-22","Johnson","Nebraska","31097",2,0,5071,"974.3","376.2",13.479532163742691,3.9439952672056795
"2020-04-22","Seminole","Oklahoma","40133",9,1,24258,"1638.2","632.5",38.352569169960475,3.7101162503091762
